City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Sungairaya,ID,0.7,108.9,77.95,83,50,1.5,scattered clouds
349,Salalah,OM,17.0151,54.0924,80.6,78,0,3.44,clear sky
350,Brae,GB,60.3964,-1.353,46.4,71,0,6.91,clear sky
351,Ventspils,LV,57.3894,21.5606,44.6,49,0,13.8,clear sky
352,Batemans Bay,AU,-35.7167,150.1833,53.01,81,100,4.54,overcast clouds
353,Beidao,CN,34.5686,105.8933,48.69,36,99,2.77,overcast clouds
354,Calderitas,MX,18.55,-88.25,89.01,66,40,13.8,scattered clouds
355,Jawhar,SO,2.7809,45.5005,81.32,70,88,14.9,overcast clouds
356,Saint-Augustin,CA,51.226,-58.6502,42.19,64,39,15.68,scattered clouds
357,Qaanaaq,GL,77.484,-69.3632,0.05,76,56,3.24,broken clouds
358,San Quintin,MX,30.4833,-115.95,60.39,58,100,14.72,overcast clouds
359,Ilulissat,GL,69.2167,-51.1,14.0,67,75,9.22,broken clouds
360,Caravelas,BR,-17.7125,-39.2481,79.65,56,98,11.34,overcast clouds
361,Ahuimanu,US,21.4447,-157.8378,75.2,68,40,5.75,scattered clouds
362,Acarau,BR,-2.8856,-40.12,83.21,74,100,13.76,overcast clouds
363,Lagoa,PT,39.05,-27.9833,62.69,80,82,5.59,broken clouds
364,Bollnas,SE,61.3482,16.3946,36.21,89,7,2.71,clear sky
365,Katsuura,JP,35.1333,140.3,53.6,62,40,8.05,scattered clouds
366,Khatanga,RU,71.9667,102.5,8.24,94,100,12.33,light snow
367,Teya,RU,60.3778,92.6267,37.74,97,100,16.4,overcast clouds
368,Labrea,BR,-7.2586,-64.7981,91.2,51,92,3.96,overcast clouds
369,Santa Maria,BR,-29.6842,-53.8069,68.0,94,90,3.44,light rain
370,Millau,FR,44.0833,2.9167,50.0,32,0,8.05,clear sky
371,Puerto Colombia,CO,10.9878,-74.9547,87.8,66,40,10.36,scattered clouds
372,Brooks,CA,50.5834,-111.8851,51.8,43,1,5.75,clear sky
373,Champerico,GT,14.3,-91.9167,89.6,62,40,4.61,scattered clouds
374,Tabory,RU,58.5198,64.5495,50.34,85,58,10.51,broken clouds
375,Vallenar,CL,-28.5708,-70.7581,82.4,32,20,7.31,few clouds
376,Saint-Francois,FR,46.4154,3.9054,46.4,39,0,11.5,clear sky
377,Phuket,TH,8.0,98.25,86.0,83,20,3.44,few clouds
378,La Rioja,ES,42.25,-2.5,59.0,29,0,6.91,clear sky
379,Mangan,IN,27.5167,88.5333,70.41,55,100,5.35,overcast clouds
380,Araouane,ML,18.9048,-3.5265,98.92,7,6,7.2,clear sky
381,Villazon,BO,-22.0866,-65.5942,62.13,22,2,0.85,clear sky
382,Namatanai,PG,-3.6667,152.4333,78.84,78,99,3.06,overcast clouds
383,Port-Gentil,GA,-0.7193,8.7815,86.0,74,20,8.05,few clouds
384,Chapleau,CA,47.8405,-83.4034,32.0,93,90,11.5,light snow
385,Rawlins,US,41.7911,-107.2387,30.2,69,90,11.5,light snow
386,Oskaloosa,US,41.2964,-92.6444,48.2,61,90,6.91,overcast clouds
387,Fernley,US,39.608,-119.2518,57.0,23,4,4.0,clear sky
388,Udachnyy,RU,66.4167,112.4,8.87,97,72,7.4,broken clouds
389,Gunjur,GM,13.2019,-16.7339,78.8,65,63,13.8,broken clouds
390,Tabou,CI,4.423,-7.3528,83.01,71,79,9.82,broken clouds
391,Rostock,DE,54.0887,12.1405,44.01,49,75,6.91,broken clouds
392,Linjiang,CN,41.8069,126.9078,39.78,72,44,3.91,scattered clouds
393,La Ronge,CA,55.1001,-105.2842,50.0,34,47,6.91,scattered clouds
394,Vrangel,RU,42.7297,133.0839,41.95,92,96,8.7,overcast clouds
395,Karratha,AU,-20.7377,116.8463,81.36,44,0,14.94,clear sky
396,Mamlyutka,KZ,54.9375,68.5394,40.08,84,27,9.35,scattered clouds
397,Ust-Nera,RU,64.5667,143.2,0.09,97,100,3.91,overcast clouds
398,Red Wing,US,44.5625,-92.5338,46.0,57,90,10.36,overcast clouds
399,Olinda,BR,-8.0089,-34.8553,77.0,83,75,3.44,broken clouds
400,Morondava,MG,-20.2833,44.2833,79.84,80,1,11.21,light rain
401,Thunder Bay,CA,48.4001,-89.3168,46.0,65,75,4.61,broken clouds
402,Eyl,SO,7.9803,49.8164,81.41,74,23,11.52,few clouds
403,Kamaishi,JP,39.2667,141.8833,43.83,62,85,4.0,overcast clouds
404,Yukon,US,35.5067,-97.7625,55.4,54,90,14.97,overcast clouds
405,Saldanha,ZA,-33.0117,17.9442,80.6,41,56,9.22,broken clouds
406,Gujar Khan,PK,33.2558,73.3026,69.01,65,82,1.01,heavy intensity rain
407,Westport,US,41.1415,-73.3579,52.0,93,90,8.05,moderate rain
408,Port-Cartier,CA,50.0334,-66.8654,48.0,53,20,18.41,few clouds
409,Kasama,ZM,-10.2129,31.1808,62.47,95,100,4.43,overcast clouds
410,Orleans,US,30.0335,-89.9501,68.0,83,90,6.91,overcast clouds
411,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,35.6,100,90,6.71,light snow
412,Chulman,RU,56.8479,124.9104,6.64,96,98,3.15,overcast clouds
413,Road Town,VG,18.4167,-64.6167,84.2,57,20,6.91,few clouds
414,Sabang,ID,5.8933,95.3214,83.8,68,66,8.23,broken clouds
415,Lydenburg,ZA,-25.0978,30.4597,57.99,41,72,2.62,broken clouds
416,Aldan,RU,58.6031,125.3894,16.84,92,95,7.83,overcast clouds
417,Touros,BR,-5.1989,-35.4608,86.0,62,40,14.97,scattered clouds
418,Fomboni,KM,-12.28,43.7425,82.92,70,30,7.56,scattered clouds
419,Port Hedland,AU,-20.3167,118.5667,75.2,57,9,8.05,clear sky
420,Sitka,US,57.0531,-135.33,41.0,93,90,2.04,overcast clouds
421,Arman,RU,59.7,150.1667,18.21,92,100,7.61,overcast clouds
422,Rovaniemi,FI,66.5,25.7167,39.2,65,0,10.36,clear sky
423,Kabanjahe,ID,3.1001,98.4908,78.8,100,40,5.75,light rain
424,Tondano,ID,1.3038,124.9112,77.0,94,20,1.14,few clouds
425,Fairlie,GB,55.756,-4.8556,53.6,54,52,9.22,broken clouds
426,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,92.59,26,99,5.46,overcast clouds
427,Grimshaw,CA,56.1834,-117.6027,51.8,40,1,2.3,clear sky
428,Kalavad,IN,22.2167,70.3833,86.0,81,3,11.03,clear sky
429,Cockburn Town,TC,21.4612,-71.1419,78.8,53,20,8.05,few clouds
430,Yar-Sale,RU,66.8333,70.8333,4.91,89,95,16.37,overcast clouds
431,Capalonga,PH,14.3306,122.4937,77.29,86,93,7.61,overcast clouds
432,Nicoya,CR,10.1483,-85.452,91.4,46,75,18.41,broken clouds
433,San Carlos,VE,9.6612,-68.5827,93.15,42,67,3.96,broken clouds
434,Itarema,BR,-2.9248,-39.9167,83.7,72,100,14.67,overcast clouds
435,Muscat,OM,23.6139,58.5922,87.8,70,0,1.14,clear sky
436,Labuhan,ID,-6.8844,112.2051,78.3,82,88,4.59,overcast clouds
437,Klaksvik,FO,62.2266,-6.589,44.6,100,100,16.11,overcast clouds
438,Skibbereen,IE,51.55,-9.2667,50.0,76,75,10.36,broken clouds
439,Abu Kamal,SY,34.4506,40.9171,73.4,19,5,6.38,clear sky
440,Oakdale,US,44.963,-92.9649,46.99,61,90,12.66,overcast clouds
441,Jelling,DK,55.7559,9.4258,46.99,49,20,4.61,few clouds
442,Qaqortoq,GL,60.7167,-46.0333,35.6,44,75,16.11,broken clouds
443,Urumqi,CN,43.801,87.6005,55.4,19,0,2.24,clear sky
444,Rocha,UY,-34.4833,-54.3333,73.99,70,33,7.54,scattered clouds
445,Ganzhou,CN,28.8184,115.4327,61.83,93,92,1.39,light rain
446,Kodinsk,RU,58.6881,99.1844,32.29,95,100,14.65,light snow
447,Elat,IL,29.5581,34.9482,86.0,17,0,12.66,clear sky
448,Gobabis,NA,-22.45,18.9667,68.76,27,3,7.85,clear sky
449,Okhotsk,RU,59.3833,143.3,6.03,82,10,3.85,clear sky
450,Laurel,US,39.0993,-76.8483,64.99,55,75,12.66,broken clouds
451,Canillo,AD,42.5833,1.6667,45.0,80,87,5.03,overcast clouds
452,Boa Vista,BR,2.8197,-60.6733,77.0,88,75,6.91,moderate rain
453,Port Hawkesbury,CA,45.6169,-61.3485,46.4,61,20,9.22,few clouds
454,Shagonar,RU,51.5333,92.8,39.24,66,36,2.95,scattered clouds
455,Richards Bay,ZA,-28.783,32.0377,71.94,90,6,3.87,clear sky
456,Dalby,AU,-27.1833,151.2667,51.8,93,1,5.75,clear sky
457,Cortes,ES,41.9395,-1.4396,64.4,27,75,14.97,broken clouds
458,Shu,KZ,43.5983,73.7614,57.58,51,84,6.26,broken clouds
459,Vardo,NO,70.3705,31.1107,30.2,69,40,4.61,scattered clouds
460,Suntar,RU,62.1444,117.6319,17.71,93,48,4.99,scattered clouds
461,Yulara,AU,-25.2406,130.9889,60.8,88,90,6.91,overcast clouds
462,Matata,NZ,-37.8833,176.75,55.99,92,40,1.01,scattered clouds
463,Belmonte,BR,-15.8631,-38.8828,80.6,57,40,8.05,scattered clouds
464,Kifri,IQ,34.6959,44.9661,68.05,27,43,9.66,scattered clouds
465,Bereda,ES,43.2686,-7.5406,52.0,70,6,21.99,clear sky
466,Bourail,NC,-21.5667,165.4833,73.08,93,72,3.6,broken clouds
467,Velikooktyabrskiy,RU,57.4333,33.8159,43.02,78,100,13.65,light rain
468,Tazovskiy,RU,67.4667,78.7,1.47,88,100,19.19,overcast clouds
469,Shelburne,CA,44.0787,-80.2041,43.0,74,100,7.4,overcast clouds
470,Bardiyah,LY,31.7561,25.0865,63.52,75,80,8.57,broken clouds
471,Jega,NG,12.2175,4.3792,94.96,15,3,3.2,clear sky
472,Yagodnoye,RU,62.55,149.6667,-13.4,99,70,3.6,broken clouds
473,Sisimiut,GL,66.9395,-53.6735,9.5,75,85,19.08,overcast clouds
474,Walvis Bay,NA,-22.9575,14.5053,77.95,46,24,16.35,few clouds
475,Amahai,ID,-3.3333,128.9167,77.99,79,98,2.53,overcast clouds
476,San Vicente,AR,-26.6167,-54.1333,77.02,56,100,3.18,light rain
477,Guiyang,CN,26.5833,106.7167,55.4,94,90,6.71,light rain
478,Egvekinot,RU,66.3167,-179.1667,3.45,95,100,4.76,overcast clouds
479,Namibe,AO,-15.1961,12.1522,80.47,79,17,6.22,few clouds
480,Rorvik,NO,64.8621,11.2373,42.8,93,75,10.36,broken clouds
481,Parana,AR,-31.732,-60.5238,84.99,45,6,1.99,clear sky
482,Saint-Georges,GD,12.0564,-61.7485,86.0,70,20,20.71,few clouds
483,Yurimaguas,PE,-5.9,-76.0833,89.6,66,40,3.44,scattered clouds
484,Cherskiy,RU,68.75,161.3,12.7,95,100,5.37,overcast clouds
485,Guerrero Negro,MX,27.9769,-114.0611,63.79,55,100,16.31,overcast clouds
486,Kidal,ML,18.4411,1.4078,98.13,5,62,3.02,broken clouds
487,Wattegama,LK,6.7989,81.4808,74.28,94,100,1.99,overcast clouds
488,Tshikapa,CD,-6.4167,20.8,72.0,86,35,2.66,scattered clouds
489,Sovetsk,RU,55.0839,21.8785,46.6,55,100,10.25,overcast clouds
490,Erzin,TR,36.9559,36.2,63.0,75,2,3.2,clear sky
491,Avera,US,33.194,-82.5271,75.0,73,90,9.22,overcast clouds
492,Itatskiy,RU,56.07,89.0369,37.99,89,100,12.75,overcast clouds
493,Lake City,US,30.1897,-82.6393,77.0,64,40,16.11,scattered clouds
494,Helmstedt,DE,52.2279,11.0099,44.01,59,100,1.99,overcast clouds
495,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.8,65,20,9.22,few clouds
496,Pemangkat,ID,1.1667,108.9667,78.03,82,39,3.76,scattered clouds
497,Pospelikha,RU,51.95,81.7667,44.96,86,46,5.12,scattered clouds
498,Mingyue,CN,43.1069,128.9217,38.12,65,64,4.97,broken clouds
499,Basoko,CD,1.2391,23.616,78.19,76,72,1.36,broken clouds
500,Vao,NC,-22.6667,167.4833,75.2,82,100,18.63,heavy intensity rain
501,Lixourion,GR,38.2019,20.4314,57.2,54,0,18.41,clear sky
502,Kavarna,BG,43.4333,28.3333,48.0,61,0,2.3,clear sky
503,Bousso,TD,10.4795,16.7117,94.95,9,51,4.25,broken clouds
504,Vaitape,PF,-16.5167,-151.75,81.88,75,98,12.15,light rain
505,Byron Bay,AU,-28.65,153.6167,60.01,94,3,1.14,clear sky
506,Kavali,IN,14.9167,79.9833,81.9,73,82,7.67,broken clouds
507,Dicabisagan,PH,17.0818,122.4157,77.34,83,63,2.95,broken clouds
508,Deltona,US,28.9005,-81.2637,87.01,45,40,8.05,scattered clouds
509,Broken Hill,AU,-31.95,141.4333,55.4,50,100,6.91,overcast clouds
510,Changji,CN,44.0167,87.3167,55.4,19,0,2.24,clear sky
511,Filingue,NE,14.3521,3.3168,96.01,5,42,8.12,scattered clouds
512,Houma,US,29.5958,-90.7195,69.01,88,90,13.8,overcast clouds
513,Porto Novo,BJ,6.4965,2.6036,87.8,70,20,16.11,few clouds
514,Vestmanna,FO,62.1564,-7.1664,44.6,100,100,16.11,overcast clouds
515,Porirua,NZ,-41.1333,174.85,62.01,80,15,7.0,few clouds
516,Gat,IL,31.61,34.7642,70.0,41,54,6.35,broken clouds
517,Pauini,BR,-7.7136,-66.9764,90.37,51,86,3.04,overcast clouds
518,Najran,SA,17.4924,44.1277,86.0,20,72,4.61,dust
519,Kambove,CD,-10.8764,26.5969,61.81,94,72,2.44,light rain
520,Karpathos,GR,35.507,27.2132,62.6,88,20,11.5,few clouds
521,Victoria Point,AU,-27.5833,153.3,64.0,85,2,4.5,clear sky
522,Arlit,NE,18.7369,7.3853,90.61,6,1,0.89,clear sky
523,Isla Vista,US,34.4133,-119.861,60.01,72,40,8.05,haze
524,Mapiri,BO,-15.25,-68.1667,81.7,62,63,3.76,broken clouds
525,Carahue,CL,-38.7,-73.1667,64.4,77,40,5.75,scattered clouds
526,Kupang,ID,-10.1667,123.5833,74.41,83,77,5.55,broken clouds
527,Shenjiamen,CN,29.9576,122.298,54.86,86,11,6.02,few clouds
528,Mocuba,MZ,-16.8392,36.9856,69.6,83,91,3.38,overcast clouds
529,Mayakonda,IN,14.2833,76.0833,77.83,70,51,13.82,broken clouds
530,Union,US,40.6334,-74.2663,54.0,94,90,5.75,moderate rain
531,Flinders,AU,-34.5833,150.8552,61.0,51,56,10.36,broken clouds
532,Wankaner,IN,22.6167,70.9333,86.0,81,0,14.52,clear sky
533,Carnarvon,AU,-24.8667,113.6333,76.57,29,0,16.91,clear sky
534,Usta Muhammad,PK,28.1794,68.0445,82.9,38,61,6.44,broken clouds
535,Murray Bridge,AU,-35.1167,139.2667,54.0,98,14,2.93,few clouds
536,Razole,IN,16.4833,81.8333,78.48,83,57,3.94,broken clouds
537,Cabedelo,BR,-6.9811,-34.8339,75.2,94,40,10.36,scattered clouds
538,Stromness,GB,58.965,-3.296,44.6,70,0,13.8,clear sky
539,Ulundi,ZA,-28.3352,31.4162,68.68,84,17,2.44,few clouds
540,Parati,BR,-23.2178,-44.7131,78.8,50,40,4.61,scattered clouds
541,Zyryanovsk,KZ,49.7386,84.2719,32.22,98,91,0.85,overcast clouds
542,Binga,ZW,-17.6203,27.3414,71.15,55,50,4.18,scattered clouds
543,Hay River,CA,60.8156,-115.7999,48.2,43,87,8.05,overcast clouds
544,Bontang,ID,0.1333,117.5,75.07,93,80,5.46,broken clouds
545,Uporovo,RU,56.3109,66.2693,53.08,77,22,8.34,few clouds
546,Vendome,FR,47.8,1.0667,48.2,43,0,12.66,clear sky
547,Lavrentiya,RU,65.5833,-171.0,8.62,95,61,4.97,broken clouds
548,Jizan,SA,17.3333,42.6667,86.0,70,20,4.61,few clouds
549,Sept-Iles,CA,50.2001,-66.3821,48.0,53,20,18.41,few clouds
550,Maloy,NO,61.9353,5.1136,46.4,66,40,9.22,scattered clouds
551,Sochi,RU,43.6,39.7303,53.6,71,40,2.24,scattered clouds
552,Aksha,RU,50.2814,113.2867,27.09,45,26,5.28,scattered clouds
553,Opuwo,NA,-18.0607,13.84,74.48,38,83,1.57,broken clouds
554,Nouakchott,MR,18.0858,-15.9785,78.8,53,78,24.16,sand
555,Ponta Delgada,PT,37.7333,-25.6667,62.6,88,75,10.36,broken clouds
556,Towada,JP,40.6127,141.2067,37.18,74,34,4.0,scattered clouds
557,Abu Samrah,SY,35.3029,37.1841,65.48,44,0,5.53,clear sky
558,Sangar,RU,63.9242,127.4739,-0.74,99,81,1.23,broken clouds
559,Nelson Bay,AU,-32.7167,152.15,59.0,82,20,5.75,few clouds
560,Luwuk,ID,-0.9516,122.7875,75.85,86,100,4.36,overcast clouds
561,Sur,OM,22.5667,59.5289,85.93,43,11,10.47,few clouds
562,Dillon,US,34.4166,-79.3712,71.6,56,90,8.05,overcast clouds
563,Aksu,CN,41.1231,80.2644,62.73,27,85,5.55,overcast clouds
564,Bonavista,CA,48.6499,-53.1147,39.2,65,100,8.05,overcast clouds
565,Ozubulu,NG,5.9567,6.849,86.7,53,92,4.21,overcast clouds
566,Vulcan,RO,45.3833,23.2667,30.65,89,82,5.03,broken clouds
567,Assiniboia,CA,49.6334,-105.9845,33.8,60,100,3.44,light snow
568,Doha,QA,25.2867,51.5333,80.6,26,0,11.5,clear sky
569,Esso,RU,55.9333,158.7,29.19,97,100,3.22,snow
570,Mponela,MW,-13.5319,33.7401,64.04,82,100,5.5,overcast clouds
571,Pisco,PE,-13.7,-76.2167,69.8,78,0,12.66,clear sky
572,Puqi,CN,29.7167,113.8833,60.33,89,9,1.83,light rain
573,Timmins,CA,48.4669,-81.3331,35.6,87,90,13.8,overcast clouds
574,Talara,PE,-4.5772,-81.2719,87.8,55,0,14.97,clear sky
575,Lorengau,PG,-2.0226,147.2712,80.44,75,87,3.78,overcast clouds
576,Kaeo,NZ,-35.1,173.7833,55.99,94,40,5.01,scattered clouds
577,Vostok,RU,46.4856,135.8833,26.98,72,77,4.92,broken clouds
578,San Juan,AR,-31.5375,-68.5364,83.14,25,0,7.52,clear sky
579,Desaguadero,PE,-16.5656,-69.0417,53.2,46,20,8.84,few clouds
580,Muli,MV,2.9167,73.5667,83.26,65,20,7.7,few clouds
581,Saint Anthony,US,45.0205,-93.218,46.99,57,90,9.22,overcast clouds
582,Meulaboh,ID,4.1363,96.1285,79.39,82,91,1.9,overcast clouds
583,Qujing,CN,25.4833,103.7833,61.0,80,35,1.99,scattered clouds
584,Samana,DO,19.2056,-69.3369,82.4,83,40,6.91,scattered clouds
585,Baijiantan,CN,45.6333,85.1833,56.77,20,6,5.23,clear sky
586,Vodstroy,RU,48.8416,44.5579,57.2,62,0,8.95,clear sky
587,Nosy Varika,MG,-20.5833,48.5333,76.64,84,98,3.62,overcast clouds
588,Amboasary,MG,-25.0333,46.3833,78.8,83,20,9.22,few clouds
589,Nizhniy Kuranakh,RU,58.8353,125.4869,18.32,93,94,4.56,overcast clouds
590,Pindwara,IN,24.8,73.0667,80.08,26,17,5.37,few clouds
591,Lecce,IT,40.2167,18.1667,53.01,54,0,11.5,clear sky
592,Devils Lake,US,48.1128,-98.8651,34.0,86,90,8.05,overcast clouds
593,Matara,LK,5.9485,80.5353,79.5,82,76,4.05,broken clouds
594,Nkayi,CG,-4.1841,13.2884,75.97,90,91,1.5,overcast clouds
595,Tottori,JP,35.5,134.2333,49.05,75,67,6.71,broken clouds
596,Dunedin,NZ,-45.8742,170.5036,57.0,76,100,1.99,light rain
597,Bantry,IE,51.6833,-9.45,53.6,54,0,8.05,clear sky
598,Zhigansk,RU,66.7697,123.3711,17.4,95,96,7.81,light snow
599,Coquimbo,CL,-29.9533,-71.3436,62.6,77,75,13.8,broken clouds
600,Mvuma,ZW,-19.2792,30.5283,59.54,54,0,6.96,clear sky
601,Visby,SE,57.6409,18.296,39.99,70,0,13.8,clear sky
602,Kapit,MY,2.0167,112.9333,72.21,99,53,0.76,broken clouds
603,Waitati,NZ,-45.75,170.5667,57.0,61,100,4.0,light rain
604,Berlevag,NO,70.8578,29.0864,30.2,80,75,2.3,light snow
605,Yangambi,CD,0.8102,24.4336,74.59,81,57,2.13,broken clouds
606,Aykhal,RU,66.0,111.5,14.22,98,90,9.06,overcast clouds
607,San Vito Dei Normanni,IT,40.6573,17.7072,53.6,54,0,9.22,clear sky
608,Miraflores,MX,19.2167,-98.8083,77.0,25,75,6.91,broken clouds
609,Tamiahua,MX,21.2667,-97.45,88.54,59,7,10.02,clear sky
610,Zaykovo,RU,57.5613,62.7568,52.07,82,23,6.76,few clouds
611,Port Hardy,CA,50.6996,-127.4199,46.4,71,1,3.44,clear sky
612,Manado,ID,1.487,124.8455,77.0,94,40,1.14,scattered clouds
613,Hualmay,PE,-11.0964,-77.6139,72.3,71,97,9.93,overcast clouds
614,Pacific Grove,US,36.6177,-121.9166,60.8,59,1,5.75,clear sky
615,Borogontsy,RU,62.6683,131.1683,16.41,97,98,2.19,light snow
616,Anchorage,US,61.2181,-149.9003,37.99,75,1,2.82,clear sky
617,Kushnarenkovo,RU,55.105,55.3508,57.2,47,0,6.71,clear sky
618,Hualahuises,MX,24.8847,-99.6733,91.51,38,0,5.48,clear sky
619,Taiyuan,CN,37.8694,112.5603,41.0,36,0,2.24,dust
620,Emerald,AU,-23.5333,148.1667,64.4,77,0,5.59,clear sky
621,Prince Rupert,CA,54.3161,-130.3201,46.4,87,1,4.61,clear sky
622,Westerland,DE,54.9079,8.3033,50.0,75,75,12.66,broken clouds
623,Illapel,CL,-31.6308,-71.1653,80.22,37,0,7.2,clear sky
624,Stuttgart,DE,48.7823,9.177,44.01,45,20,5.75,few clouds
625,Half Moon Bay,US,37.4636,-122.4286,61.0,63,20,6.91,few clouds
626,Hoquiam,US,46.9809,-123.8893,64.0,39,1,11.5,clear sky
627,Benevento,IT,41.2179,14.7464,57.99,49,97,4.76,overcast clouds
628,Amsterdam,NL,52.374,4.8897,48.0,53,0,10.36,clear sky
629,Grand Gaube,MU,-20.0064,57.6608,80.01,82,99,7.0,light rain
630,Salvador,SV,13.8333,-88.9167,89.6,58,40,6.91,scattered clouds
631,Mana,GF,5.6592,-53.7767,82.87,70,98,12.15,overcast clouds
632,San Jose,US,37.3394,-121.895,64.99,48,1,3.44,clear sky
633,Preobrazheniye,RU,42.9019,133.9064,40.35,94,100,1.9,overcast clouds
634,Nsanje,MW,-16.92,35.262,77.92,49,97,3.96,overcast clouds
635,Izhma,RU,65.0083,53.9113,28.54,72,83,6.33,broken clouds
636,Padilla,CO,3.2204,-76.3139,82.4,61,75,2.3,broken clouds
637,Malakal,SS,9.5334,31.6605,93.07,9,54,3.4,broken clouds
638,Nioro,GM,13.35,-15.75,101.97,11,43,5.35,scattered clouds
639,Erdenet,MN,49.0333,104.0833,19.62,77,58,4.59,broken clouds
640,Rumonge,BI,-3.9736,29.4386,72.59,85,87,2.53,light rain
641,Puerto Carreno,CO,6.189,-67.4859,89.76,51,89,2.57,overcast clouds
642,Atbasar,KZ,51.8,68.3333,41.97,47,0,3.67,clear sky
643,Cruz Alta,BR,-28.6386,-53.6064,64.4,100,75,9.22,light rain
644,Huilong,CN,31.8111,121.655,55.99,96,24,8.12,few clouds
645,Pundaguitan,PH,6.3711,126.1689,81.41,77,100,6.91,light rain
646,Pyapon,MM,16.2833,95.6833,81.46,74,26,6.98,scattered clouds
647,Welkom,ZA,-27.9864,26.7066,73.33,23,22,10.78,few clouds
648,Webuye,KE,0.6075,34.7697,62.6,77,75,2.3,broken clouds
649,Hervey Bay,AU,-25.2986,152.8535,64.0,88,2,1.01,clear sky
650,Buchanan,LR,5.8808,-10.0467,87.8,66,20,9.22,few clouds
651,Kishi,NG,9.0833,3.85,94.71,22,94,5.1,overcast clouds
652,Karakol,KG,42.4907,78.3936,46.4,46,82,5.44,broken clouds
653,Jacareacanga,BR,-6.2222,-57.7528,91.4,62,20,2.3,few clouds
654,Shubarshi,KZ,48.5872,57.1869,56.21,43,0,9.51,clear sky
655,Mashhad,IR,36.297,59.6062,59.0,55,40,6.91,scattered clouds
656,Stokmarknes,NO,68.5646,14.9108,41.0,87,40,10.36,scattered clouds
657,Kawai,JP,34.2333,135.85,57.2,77,90,12.66,overcast clouds
658,Zhumadian,CN,32.9794,114.0294,58.19,61,98,7.67,light rain
659,Tehachapi,US,35.1322,-118.449,55.0,32,2,11.99,clear sky
660,Yaan,NG,7.3833,8.5667,85.14,47,81,6.13,broken clouds
661,Nabire,ID,-3.3667,135.4833,75.38,90,97,4.41,overcast clouds
662,Tricase,IT,39.9304,18.3553,53.6,62,0,8.05,clear sky
663,Anton Lizardo,MX,19.05,-95.9833,93.99,49,40,8.05,scattered clouds
664,Lake Cowichan,CA,48.825,-124.0546,60.01,44,1,4.61,clear sky
665,Manavalakurichi,IN,8.1333,77.3,84.2,74,20,8.1,mist
666,Dudinka,RU,69.4058,86.1778,-6.2,94,100,21.3,overcast clouds
667,Coffs Harbour,AU,-30.3,153.1333,57.2,88,4,3.44,clear sky
668,Diego De Almagro,CL,-26.3667,-70.05,81.16,15,5,12.33,clear sky
669,Gewane,ET,10.1664,40.6453,85.21,32,33,2.01,scattered clouds
670,North Platte,US,41.1239,-100.7654,42.8,52,90,10.36,overcast clouds
671,Linxia,CN,35.6003,103.2064,42.8,63,93,3.71,overcast clouds
672,Muskogee,US,35.5834,-95.3336,61.0,44,40,5.75,scattered clouds
673,Kandrian,PG,-6.2167,149.55,76.26,89,99,0.31,light rain
674,Belomorsk,RU,64.5232,34.7668,35.89,82,1,5.79,clear sky
675,Carauari,BR,-4.8828,-66.8958,84.13,76,93,1.72,overcast clouds
676,Marsh Harbour,BS,26.5412,-77.0636,73.89,60,3,11.39,clear sky
677,Masalli,KR,34.7959,126.6553,51.8,62,36,6.91,scattered clouds
678,Kushmurun,KZ,52.4503,64.6311,50.65,40,2,2.24,clear sky
679,Nogliki,RU,51.8333,143.1667,21.51,92,28,8.66,scattered clouds
680,Isilkul,RU,54.9109,71.2728,38.86,85,29,9.33,scattered clouds
681,Hami,CN,42.8,93.45,54.63,13,16,11.81,few clouds
682,Iskateley,RU,67.6803,53.1512,18.75,87,46,6.17,scattered clouds
683,Sungaipenuh,ID,-2.0833,101.3833,64.0,94,100,2.08,light rain
684,Palmas,BR,-10.2128,-48.3603,86.0,66,75,6.91,broken clouds
685,Changping,CN,40.2186,116.2197,54.0,19,0,17.9,clear sky
686,Jabinyanah,TN,35.035,10.9081,64.4,72,40,18.41,scattered clouds
687,Baruun-Urt,MN,46.6806,113.2792,26.15,60,98,14.56,overcast clouds
688,Marienburg,PL,54.0359,19.0266,41.0,88,100,13.91,light rain
689,Hays,US,30.0502,-98.0336,64.0,96,100,10.49,overcast clouds
690,Goure,NE,13.9835,10.2704,93.99,4,51,1.01,broken clouds
691,Batken,KG,39.8333,71.0,43.12,65,100,4.97,overcast clouds
692,Buraydah,SA,26.326,43.975,80.6,26,0,8.05,clear sky
693,Shubarkuduk,KZ,49.1447,56.4872,55.6,44,0,10.07,clear sky
694,Xuddur,SO,4.1213,43.8894,88.38,33,89,1.9,overcast clouds
695,San-Pedro,CI,4.7485,-6.6363,83.55,71,74,9.48,broken clouds
696,Kem,RU,64.9555,34.5793,37.06,79,8,9.01,clear sky
697,Nara,JP,34.6851,135.8049,57.99,54,95,9.84,overcast clouds
698,Argalasti,GR,39.2333,23.2167,55.4,50,0,4.61,clear sky
699,Valdivia,CL,-39.8142,-73.2459,59.0,82,90,2.3,overcast clouds
700,Letlhakane,BW,-21.4167,25.5833,73.65,28,9,9.82,clear sky
701,Wencheng,CN,33.0559,113.7978,59.23,63,100,4.5,light rain
