City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Gwadar,PK,2021-04-13 19:28:18,25.1216,62.3254,79.36,64,4,6.6
296,Iquique,CL,2021-04-13 19:23:59,-20.2208,-70.1431,69.8,64,0,12.66
297,Namibe,AO,2021-04-13 19:28:52,-15.1961,12.1522,80.96,66,25,8.21
298,Acapulco,MX,2021-04-13 19:28:52,16.8634,-99.8901,86.0,66,1,5.75
299,Larkollen,NO,2021-04-13 19:28:52,59.3339,10.6656,39.0,70,0,3.44
300,Damietta,EG,2021-04-13 19:28:52,31.4165,31.8133,60.8,67,0,5.75
301,Belaya Gora,RU,2021-04-13 19:28:53,68.5333,146.4167,-15.75,100,40,0.81
302,Marawi,PH,2021-04-13 19:28:53,7.9986,124.2928,75.99,90,100,5.01
303,Chimbote,PE,2021-04-13 19:28:54,-9.0853,-78.5783,73.31,73,100,10.58
304,San Quintin,MX,2021-04-13 19:28:54,30.4833,-115.95,62.1,63,76,15.01
305,Riohacha,CO,2021-04-13 19:28:54,11.5444,-72.9072,84.92,71,100,15.39
306,Taltal,CL,2021-04-13 19:28:54,-25.4,-70.4833,68.65,69,24,5.08
307,Asfi,MA,2021-04-13 19:28:55,32.2994,-9.2372,64.78,82,100,11.97
308,Freeport,US,2021-04-13 19:28:55,40.6576,-73.5832,61.0,44,75,6.91
309,Bolobo,CD,2021-04-13 19:27:04,-2.1667,16.2333,74.52,86,30,6.87
310,Parabel,RU,2021-04-13 19:28:55,58.6978,81.4825,33.87,96,100,9.48
311,Worthington,US,2021-04-13 19:28:56,40.0931,-83.018,66.99,36,1,5.75
312,Nome,US,2021-04-13 19:24:43,64.5011,-165.4064,32.0,93,90,12.66
313,Sao Joao Da Barra,BR,2021-04-13 19:28:56,-21.6403,-41.0511,75.2,88,75,2.3
314,Mitsamiouli,KM,2021-04-13 19:28:56,-11.3847,43.2844,80.78,76,100,4.63
315,Evensk,RU,2021-04-13 19:28:57,61.95,159.2333,-6.41,81,10,7.38
316,Ler,SS,2021-04-13 19:28:57,8.3018,30.1418,87.1,17,100,4.7
317,Soldotna,US,2021-04-13 19:28:57,60.4878,-151.0583,39.2,75,1,0.83
318,Oistins,BB,2021-04-13 19:26:29,13.0667,-59.5333,84.2,65,40,13.8
319,Humberto De Campos,BR,2021-04-13 19:28:58,-2.5983,-43.4611,84.4,72,25,8.68
320,Pangkalanbuun,ID,2021-04-13 19:28:58,-2.6833,111.6167,72.45,97,100,2.53
321,Denpasar,ID,2021-04-13 19:28:58,-8.65,115.2167,78.8,89,20,2.3
322,Lorengau,PG,2021-04-13 19:25:23,-2.0226,147.2712,78.66,81,100,4.21
323,Mpulungu,ZM,2021-04-13 19:28:59,-8.7623,31.1141,72.07,85,100,6.96
324,Tiznit,MA,2021-04-13 19:28:59,29.5833,-9.5,66.38,55,100,7.94
325,Turmero,VE,2021-04-13 19:28:59,10.2239,-67.4729,89.6,62,40,2.3
326,Port Lincoln,AU,2021-04-13 19:29:00,-34.7333,135.8667,61.43,70,0,17.34
327,Tilichiki,RU,2021-04-13 19:29:00,60.4667,166.1,-13.34,91,12,7.16
328,Spencer,US,2021-04-13 19:29:00,43.1414,-95.1444,39.2,45,90,26.46
329,Bojonegoro,ID,2021-04-13 19:29:01,-7.1502,111.8817,74.7,92,31,2.42
330,Douglas,US,2021-04-13 19:29:01,41.3,-96.167,55.0,35,40,17.27
331,Cardston,CA,2021-04-13 19:29:01,49.2,-113.3019,39.2,47,100,9.22
332,Bobota,RO,2021-04-13 19:25:06,47.3833,22.7667,43.0,87,75,6.91
333,Riyadh,SA,2021-04-13 19:28:41,24.6877,46.7219,84.2,30,75,14.97
334,Matamoros,MX,2021-04-13 19:29:02,25.5333,-103.25,89.6,8,1,4.34
335,Bon Air,US,2021-04-13 19:24:51,37.5249,-77.5578,69.01,53,91,1.01
336,Ginda,IN,2021-04-13 19:29:02,30.6945,78.4932,57.0,26,25,8.77
337,Aplahoue,BJ,2021-04-13 19:29:03,6.9333,1.6833,82.8,64,100,10.96
338,Pemagatsel,BT,2021-04-13 19:29:03,27.0319,91.4266,56.44,36,0,6.4
339,Emerald,AU,2021-04-13 19:29:03,-23.5333,148.1667,60.8,88,0,4.61
340,Marau,BR,2021-04-13 19:29:03,-28.4492,-52.2,79.12,35,100,5.77
341,Mandalgovi,MN,2021-04-13 19:29:04,45.7625,106.2708,38.37,40,90,7.72
342,Biak,ID,2021-04-13 19:29:04,-0.9131,122.8766,75.76,83,97,4.41
343,Lardos,GR,2021-04-13 19:29:04,36.0942,28.0157,60.8,72,20,2.77
344,Ingham,US,2021-04-13 19:29:05,42.6,-84.3833,61.0,29,1,11.5
345,Meadow Lake,US,2021-04-13 19:29:05,34.8014,-106.5436,66.0,24,75,18.41
346,Haines Junction,CA,2021-04-13 19:24:48,60.7522,-137.5108,37.4,52,95,4.61
347,Marsa Matruh,EG,2021-04-13 19:29:06,31.3525,27.2453,60.8,72,0,6.91
348,Marsh Harbour,BS,2021-04-13 19:29:06,26.5412,-77.0636,76.14,51,0,11.72
349,Diffa,NE,2021-04-13 19:24:42,13.3154,12.6113,88.25,6,9,8.12
350,Matay,EG,2021-04-13 19:29:06,28.419,30.7792,68.77,25,10,8.61
351,Jining,CN,2021-04-13 19:26:54,35.405,116.5814,50.76,31,97,3.58
352,Sao Filipe,CV,2021-04-13 19:29:07,14.8961,-24.4956,78.24,59,0,10.58
353,Abiramam,IN,2021-04-13 19:29:07,9.4667,78.45,80.6,83,20,2.3
354,Nizhniy Kuranakh,RU,2021-04-13 19:29:07,58.8353,125.4869,2.17,95,67,3.27
355,Krasnoarmeyskoye,RU,2021-04-13 19:29:08,52.7182,50.0322,53.19,65,5,8.19
356,Hobyo,SO,2021-04-13 19:29:08,5.3505,48.5268,82.2,67,100,13.2
357,Tiksi,RU,2021-04-13 19:29:08,71.6872,128.8694,11.73,78,89,11.88
358,Berlevag,NO,2021-04-13 19:29:09,70.8578,29.0864,28.4,59,0,10.36
359,Coruripe,BR,2021-04-13 19:29:09,-10.1256,-36.1756,81.77,70,92,9.26
360,Port-Cartier,CA,2021-04-13 19:29:09,50.0334,-66.8654,44.01,65,8,6.91
361,Shache,CN,2021-04-13 19:29:10,38.4167,77.2406,57.96,32,100,3.87
362,Harbour Breton,CA,2021-04-13 19:29:10,47.4833,-55.7983,44.83,67,100,32.79
363,Erenhot,CN,2021-04-13 19:29:10,43.6475,111.9767,38.64,25,9,10.6
364,Sovetskiy,RU,2021-04-13 19:29:11,61.3614,63.5842,43.11,74,100,10.65
365,Cowra,AU,2021-04-13 19:29:11,-33.8333,148.6833,49.62,48,8,4.9
366,Kabare,CD,2021-04-13 19:29:11,-2.4683,28.8242,60.96,93,100,0.43
367,Mikhaylovsk,RU,2021-04-13 19:29:12,45.1283,42.0256,48.2,100,75,6.71
368,Seda,LV,2021-04-13 19:29:12,57.65,25.75,36.0,91,100,1.01
369,Aklavik,CA,2021-04-13 19:29:12,68.2191,-135.0107,28.4,54,1,2.57
370,Lumby,CA,2021-04-13 19:29:13,50.2498,-118.969,55.0,31,0,3.04
371,Westport,US,2021-04-13 19:29:13,41.1415,-73.3579,62.01,62,90,9.22
372,Merta,IN,2021-04-13 19:29:13,26.65,74.0333,84.22,14,45,9.28
373,Shestakovo,RU,2021-04-13 19:29:14,56.4915,103.96,25.16,96,100,4.12
374,Monkey Bay,MW,2021-04-13 19:29:14,-14.0728,34.9201,75.47,75,97,14.0
375,Kulhudhuffushi,MV,2021-04-13 19:29:14,6.6221,73.07,83.55,66,80,1.03
376,Kuminskiy,RU,2021-04-13 19:29:15,58.6667,66.5667,44.6,69,100,9.4
377,Katsuura,JP,2021-04-13 19:29:15,35.1333,140.3,64.0,95,100,1.99
378,Koslan,RU,2021-04-13 19:29:15,63.4564,48.8989,46.76,96,100,7.38
379,Najran,SA,2021-04-13 19:25:37,17.4924,44.1277,82.4,26,40,3.38
380,Vestmannaeyjar,IS,2021-04-13 19:29:16,63.4427,-20.2734,46.4,76,40,11.5
381,Kadhan,PK,2021-04-13 19:29:16,24.481,68.9859,80.78,40,5,11.79
382,Ilulissat,GL,2021-04-13 19:29:16,69.2167,-51.1,28.4,93,75,12.66
383,Hervey Bay,AU,2021-04-13 19:25:40,-25.2986,152.8535,61.0,82,17,8.05
384,Zigong,CN,2021-04-13 19:29:17,29.3416,104.7769,63.7,82,100,9.1
385,Nishihara,JP,2021-04-13 19:29:17,26.1842,127.7558,69.8,94,75,5.75
386,Hvide Sande,DK,2021-04-13 19:29:17,56.0045,8.1294,41.0,77,23,7.0
387,Cam Ranh,VN,2021-04-13 19:29:18,11.9214,109.1591,78.8,89,40,2.59
388,Sobolevo,RU,2021-04-13 19:29:18,54.4299,31.8996,51.69,90,100,4.65
389,Bathsheba,BB,2021-04-13 19:29:18,13.2167,-59.5167,84.2,65,40,13.8
390,Pisco,PE,2021-04-13 19:29:19,-13.7,-76.2167,71.6,68,0,10.36
391,Comodoro Rivadavia,AR,2021-04-13 19:27:58,-45.8667,-67.5,80.6,32,0,14.97
392,Alugan,PH,2021-04-13 19:29:19,12.2188,125.4808,78.82,84,99,5.01
393,Cukai,MY,2021-04-13 19:29:19,4.25,103.4167,78.8,89,13,2.3
394,Nanortalik,GL,2021-04-13 19:29:20,60.1432,-45.2371,38.44,69,0,5.19
395,Paamiut,GL,2021-04-13 19:29:20,61.994,-49.6678,33.91,87,3,5.55
396,Huarmey,PE,2021-04-13 19:29:20,-10.0681,-78.1522,72.37,77,100,9.48
397,Macklin,CA,2021-04-13 19:29:21,52.3334,-109.9348,44.6,18,66,16.11
398,College,US,2021-04-13 19:29:21,64.8569,-147.8028,39.2,56,75,1.43
399,Tiarei,PF,2021-04-13 19:29:21,-17.5333,-149.3333,82.4,65,75,11.5
400,Brumado,BR,2021-04-13 19:29:22,-14.2036,-41.6653,89.55,26,100,3.58
401,Dikson,RU,2021-04-13 19:29:22,73.5069,80.5464,2.55,94,100,12.53
402,Santa Cruz,BO,2021-04-13 19:24:26,-17.8,-63.1667,86.0,42,20,16.11
403,Oinoi,GR,2021-04-13 19:29:23,38.3235,23.6101,59.0,87,0,5.48
404,Glendive,US,2021-04-13 19:29:23,47.1053,-104.7125,28.99,86,90,18.41
405,Nhulunbuy,AU,2021-04-13 19:29:23,-12.2333,136.7667,77.0,88,100,3.44
406,Mossendjo,CG,2021-04-13 19:29:23,-2.9506,12.7261,71.15,98,100,2.75
407,Sibolga,ID,2021-04-13 19:29:24,1.7427,98.7792,75.09,86,100,2.8
408,Xai-Xai,MZ,2021-04-13 19:29:24,-25.0519,33.6442,72.03,85,4,7.09
409,Yerbogachen,RU,2021-04-13 19:29:24,61.2767,108.0108,16.48,95,19,5.06
410,Olafsvik,IS,2021-04-13 19:29:25,64.8945,-23.7142,41.74,86,14,9.8
411,Patrocinio,BR,2021-04-13 19:26:57,-18.9439,-46.9925,84.2,34,0,2.3
412,Poum,NC,2021-04-13 19:24:40,-20.2333,164.0167,77.72,84,100,17.29
413,Goundi,TD,2021-04-13 19:29:25,9.3627,17.366,94.24,11,70,4.7
414,Saint-Raymond,CA,2021-04-13 19:29:25,45.467,-73.6095,64.99,42,43,6.91
415,Vysokogornyy,RU,2021-04-13 19:29:26,50.1167,139.15,14.43,92,100,9.04
416,Xudat,AZ,2021-04-13 19:29:26,41.631,48.681,53.01,59,34,3.74
417,Wilmington,US,2021-04-13 19:26:48,34.2257,-77.9447,75.99,35,1,14.97
418,Virginia Beach,US,2021-04-13 19:27:25,36.8529,-75.978,60.01,63,75,10.36
419,Ola,RU,2021-04-13 19:29:27,59.5833,151.2833,5.36,80,100,11.32
420,Monteagudo,BO,2021-04-13 19:29:27,-19.8167,-63.9833,78.8,44,75,6.31
421,Mansa,IN,2021-04-13 19:29:27,29.9833,75.3833,81.59,17,99,4.94
422,Kitimat,CA,2021-04-13 19:26:42,54.0524,-128.6534,51.01,62,100,0.69
423,Amahai,ID,2021-04-13 19:29:28,-3.3333,128.9167,78.21,83,100,1.88
424,Sola,VU,2021-04-13 19:29:28,-13.8833,167.55,82.72,74,31,15.97
425,General Roca,AR,2021-04-13 19:29:28,-39.0333,-67.5833,80.6,32,0,8.05
426,Tuatapere,NZ,2021-04-13 19:29:29,-46.1333,167.6833,51.01,96,100,5.99
427,Lanzhou,CN,2021-04-13 19:27:48,36.0564,103.7922,46.99,60,12,1.86
428,Basco,PH,2021-04-13 19:29:29,20.4487,121.9702,78.01,78,14,13.65
429,Tambovka,RU,2021-04-13 19:29:29,50.0969,128.0489,17.6,62,40,4.47
430,Salinas,US,2021-04-13 19:29:30,36.6777,-121.6555,57.2,62,90,14.97
431,Gambo,CF,2021-04-13 19:29:30,4.6482,22.2633,66.06,95,100,1.88
432,Marsaxlokk,MT,2021-04-13 19:29:30,35.8419,14.5431,55.99,76,0,20.71
433,Kupang,ID,2021-04-13 19:29:31,-10.1667,123.5833,75.63,85,65,4.61
434,Caernarfon,GB,2021-04-13 19:29:31,53.1413,-4.2702,48.2,71,8,3.44
435,Quatre Cocos,MU,2021-04-13 19:29:31,-20.2078,57.7625,79.0,83,75,5.75
436,Oranjemund,NA,2021-04-13 19:29:31,-28.55,16.4333,72.5,48,0,2.84
437,Faya,SA,2021-04-13 19:29:32,18.3851,42.4509,66.2,59,0,4.61
438,Belomorsk,RU,2021-04-13 19:29:32,64.5232,34.7668,44.01,86,100,7.94
439,Asau,RO,2021-04-13 19:29:32,46.4333,26.4,57.2,51,0,14.97
440,Pacific Grove,US,2021-04-13 19:26:00,36.6177,-121.9166,57.2,62,75,13.8
441,Sajanan,TN,2021-04-13 19:29:33,37.0573,9.2426,57.2,67,40,5.75
442,Orumiyeh,IR,2021-04-13 19:29:33,37.5527,45.0761,55.4,30,0,13.8
443,Sacramento,US,2021-04-13 19:29:33,38.4666,-121.3177,71.01,42,1,9.22
444,Soe,ID,2021-04-13 19:29:34,-9.8607,124.284,63.14,89,12,3.74
445,San Patricio,US,2021-04-13 19:29:34,28.017,-97.5169,88.0,74,75,11.5
446,Keti Bandar,PK,2021-04-13 19:29:34,24.1447,67.4497,80.1,58,0,11.05
447,Clyde,US,2021-04-13 19:29:35,41.3042,-82.9752,66.0,34,95,10.69
448,Bella Union,UY,2021-04-13 19:29:35,-30.2752,-57.6007,77.18,45,0,6.04
449,Buala,SB,2021-04-13 19:29:35,-8.145,159.5921,78.49,75,57,1.88
450,Porto Walter,BR,2021-04-13 19:29:35,-8.2686,-72.7439,79.0,91,88,4.0
451,Yarada,IN,2021-04-13 19:29:36,17.65,83.2667,82.4,78,40,2.3
452,Curanilahue,CL,2021-04-13 19:29:36,-37.4667,-73.35,73.98,44,55,7.67
453,Saiha,IN,2021-04-13 19:29:36,22.4833,92.9667,67.6,51,2,3.58
454,Itaituba,BR,2021-04-13 19:29:37,-4.2761,-55.9836,87.8,70,40,5.75
455,Punta Alta,AR,2021-04-13 19:24:58,-38.8759,-62.0736,78.85,36,0,10.04
456,Mansfield,GB,2021-04-13 19:28:11,53.1333,-1.2,48.0,62,100,3.8
457,Taoudenni,ML,2021-04-13 19:29:37,22.6783,-3.9836,98.62,7,54,6.71
458,Jalu,LY,2021-04-13 19:29:37,29.0331,21.5482,76.08,14,100,11.36
459,Klyuchi,RU,2021-04-13 19:29:38,52.2667,79.1667,34.99,87,3,5.06
460,Saldanha,ZA,2021-04-13 19:29:38,-33.0117,17.9442,68.0,60,100,4.61
461,Huittinen,FI,2021-04-13 19:29:24,61.1833,22.7,37.4,60,0,9.22
462,Vostok,RU,2021-04-13 19:29:39,46.4856,135.8833,16.7,70,2,11.07
463,Port Blair,IN,2021-04-13 19:29:39,11.6667,92.75,82.45,72,100,3.8
464,Lasa,IT,2021-04-13 19:29:39,46.6166,10.7002,48.2,54,0,10.36
465,Tibiri,NE,2021-04-13 19:29:40,13.5627,7.0485,96.8,5,0,6.91
466,Conceicao Do Araguaia,BR,2021-04-13 19:29:40,-8.2578,-49.2647,91.4,55,0,5.75
467,Mineiros,BR,2021-04-13 19:29:20,-17.5694,-52.5511,84.45,34,0,3.51
468,Vila Velha,BR,2021-04-13 19:24:59,-20.3297,-40.2925,80.01,65,0,14.97
469,Non Thai,TH,2021-04-13 19:29:40,15.1981,102.0358,86.0,81,36,6.98
470,Kawalu,ID,2021-04-13 19:29:41,-7.3817,108.2082,72.18,95,100,1.14
471,Gambela,ET,2021-04-13 19:29:41,8.25,34.5833,82.22,49,100,4.29
472,Talnakh,RU,2021-04-13 19:29:41,69.4865,88.3972,23.74,95,100,14.18
473,Imperial,US,2021-04-13 19:29:42,33.0334,-115.4175,80.6,26,1,7.65
474,Buy,RU,2021-04-13 19:29:42,58.4786,41.53,49.06,81,98,7.0
475,Lanigan,CA,2021-04-13 19:29:42,51.8501,-105.0344,28.4,74,100,23.02
476,Los Llanos De Aridane,ES,2021-04-13 19:29:42,28.6585,-17.9182,71.6,78,20,3.44
477,Gizo,SB,2021-04-13 19:29:43,-8.103,156.8419,79.63,78,25,1.95
478,Muzaffarpur,IN,2021-04-13 19:29:43,26.1167,85.4,77.0,33,0,5.21
479,Havoysund,NO,2021-04-13 19:29:44,70.9963,24.6622,32.0,64,75,9.22
480,Kushmurun,KZ,2021-04-13 19:29:44,52.4503,64.6311,33.73,91,1,5.41
481,Sistranda,NO,2021-04-13 19:29:44,63.7256,8.834,37.4,81,75,16.11
482,San Miguel,SV,2021-04-13 19:29:44,13.4833,-88.1833,98.6,47,40,3.44
483,Saint-Leu,RE,2021-04-13 19:29:45,-21.15,55.2833,78.8,73,0,4.61
484,Augusto Correa,BR,2021-04-13 19:29:45,-1.0217,-46.635,80.13,90,100,5.37
485,Poya,NC,2021-04-13 19:29:45,-21.35,165.15,74.79,92,100,8.59
486,Bua Yai,TH,2021-04-13 19:29:46,15.5855,102.4259,81.75,63,67,7.34
487,Pirot,RS,2021-04-13 19:29:46,43.1531,22.5861,52.0,100,51,2.51
488,Ponta Delgada,PT,2021-04-13 19:29:46,37.7333,-25.6667,62.6,88,40,17.27
489,Khudumelapye,BW,2021-04-13 19:29:47,-23.8833,24.75,68.79,32,0,4.99
490,Kuusamo,FI,2021-04-13 19:29:47,65.9667,29.1833,32.0,86,0,9.22
491,Mana,GF,2021-04-13 19:29:47,5.6592,-53.7767,82.94,71,44,10.83
492,Jacksonville,US,2021-04-13 19:29:48,30.3322,-81.6556,84.0,44,1,11.5
493,Yarmouth,US,2021-04-13 19:29:48,41.7057,-70.2286,51.8,71,90,14.97
494,Key Largo,US,2021-04-13 19:28:26,25.0865,-80.4473,84.99,34,0,7.0
495,Adrar,MR,2021-04-13 19:25:49,20.5022,-10.0711,89.55,13,14,10.29
496,Portel,BR,2021-04-13 19:29:49,-1.9356,-50.8211,86.18,65,100,3.98
497,Krasnoarmeysk,RU,2021-04-13 19:29:49,51.0239,45.6969,51.44,55,98,7.65
498,Mocuba,MZ,2021-04-13 19:29:49,-16.8392,36.9856,69.01,95,71,2.89
499,Coahuayana,MX,2021-04-13 19:29:49,18.7333,-103.6833,80.6,61,75,8.23
500,Paka,MY,2021-04-13 19:29:50,4.6374,103.4368,78.8,89,39,2.3
501,Gaogou,CN,2021-04-13 19:29:50,34.0175,119.1886,44.38,74,100,3.89
502,Port Moresby,PG,2021-04-13 19:29:50,-9.4431,147.1797,68.0,100,20,3.44
503,Valparaiso,CL,2021-04-13 19:27:29,-33.0393,-71.6273,57.2,88,90,5.75
504,Okhotsk,RU,2021-04-13 19:29:51,59.3833,143.3,2.23,99,99,6.82
505,Ust-Omchug,RU,2021-04-13 19:29:51,61.15,149.6333,-21.48,99,77,2.13
506,Ambovombe,MG,2021-04-13 19:29:51,-25.1667,46.0833,73.9,85,73,15.95
507,Khandagayty,RU,2021-04-13 19:29:52,50.7333,92.05,31.93,52,100,13.94
508,Thinadhoo,MV,2021-04-13 19:29:52,0.5333,72.9333,82.99,67,100,7.94
509,Coquimbo,CL,2021-04-13 19:26:44,-29.9533,-71.3436,59.0,82,40,13.8
510,Neuquen,AR,2021-04-13 19:29:52,-38.9516,-68.0591,80.6,32,0,8.05
511,Cooma,AU,2021-04-13 19:29:53,-36.2333,149.1333,53.6,50,74,8.05
512,Lugovoy,KZ,2021-04-13 19:29:53,42.9472,72.7644,53.42,70,100,2.77
513,Ossora,RU,2021-04-13 19:29:53,59.2353,163.0719,-5.12,80,7,4.85
514,Nelson Bay,AU,2021-04-13 19:29:54,-32.7167,152.15,54.0,100,6,3.44
515,Broome,US,2021-04-13 19:29:54,42.2506,-75.833,63.0,49,8,3.0
516,Salalah,OM,2021-04-13 19:25:42,17.0151,54.0924,82.4,69,0,4.61
517,San Juan,AR,2021-04-13 19:26:03,-31.5375,-68.5364,81.84,18,0,5.23
518,Isangel,VU,2021-04-13 19:29:55,-19.55,169.2667,78.3,85,8,4.79
519,Vila,PT,2021-04-13 19:26:20,42.0304,-8.1588,55.99,86,100,3.0
520,Aksum,ET,2021-04-13 19:29:55,14.1245,38.7244,68.09,50,100,6.49
521,Pyapon,MM,2021-04-13 19:29:55,16.2833,95.6833,81.19,68,100,7.09
522,Badou,TG,2021-04-13 19:29:56,7.5833,0.6,81.84,61,36,4.0
523,North Bend,US,2021-04-13 19:29:56,43.4065,-124.2243,63.0,44,1,10.36
524,Usinsk,RU,2021-04-13 19:29:56,65.9939,57.5281,36.63,99,100,10.63
525,Sechura,PE,2021-04-13 19:29:57,-5.5569,-80.8222,78.85,58,100,10.96
526,Bontang,ID,2021-04-13 19:29:57,0.1333,117.5,75.15,91,100,5.44
527,Half Moon Bay,US,2021-04-13 19:25:24,37.4636,-122.4286,59.0,76,75,13.8
528,Kangaba,ML,2021-04-13 19:29:58,11.9333,-8.4167,97.75,18,23,6.11
529,Maragogi,BR,2021-04-13 19:29:58,-9.0122,-35.2225,80.76,79,100,7.31
530,Novyy Buh,UA,2021-04-13 19:29:58,47.6931,32.5216,50.0,76,90,11.18
531,Yumen,CN,2021-04-13 19:29:59,40.2833,97.2,44.56,30,0,2.75
532,Cockburn Town,TC,2021-04-13 19:29:59,21.4612,-71.1419,80.6,69,40,5.75
533,Omboue,GA,2021-04-13 19:29:59,-1.5746,9.2618,80.22,82,100,5.35
